index,AADT_VN,BEGIN_POIN,COUNTY_COD,END_POINT,IRI_VN,IS_IMPROVED,ROUTE_ID,SPEED_LIMI,THROUGH_LA,YEAR_RECOR,curval,geometry_paths,tmiles,tons,value
4692,40500,209.4,21,209.5,96,1,IN0000650000,70.0,4,2016,2283,"[[[-86.60164155499996, 32.85781535600006], [-86.60180030099997, 32.858064683000066], [-86.60213042999999, 32.85854306900006], [-86.60245709399999, 32.859006527000076], [-86.60250322699994, 32.85907118100005]], [[-86.60164634399996, 32.85782151800004], [-86.60180508999997, 32.85807084500004], [-86.60213521799994, 32.85854923100004], [-86.60246188299999, 32.85901268900005], [-86.60250801599994, 32.859077343000024], [-86.60246188299999, 32.85901268900005], [-86.60213521799994, 32.85854923100004], [-86.60180508999997, 32.85807084500004], [-86.60164634399996, 32.85782151800004]]]",79,3550,2381
4693,40950,209.4,21,209.5,55,0,IN0000650000,70.0,4,2017,2330,"[[[-86.60164155499996, 32.85781535600006], [-86.60180030099997, 32.858064683000066], [-86.60213042999999, 32.85854306900006], [-86.60245709399999, 32.859006527000076], [-86.60250322699994, 32.85907118100005]], [[-86.60164634399996, 32.85782151800004], [-86.60180508999997, 32.85807084500004], [-86.60213521799994, 32.85854923100004], [-86.60246188299999, 32.85901268900005], [-86.60250801599994, 32.859077343000024], [-86.60246188299999, 32.85901268900005], [-86.60213521799994, 32.85854923100004], [-86.60180508999997, 32.85807084500004], [-86.60164634399996, 32.85782151800004]]]",80,3596,2372
4694,42299,209.4,21,209.5,68,0,IN0000650000,70.0,4,2018,2619,"[[[-86.60164155499996, 32.85781535600006], [-86.60180030099997, 32.858064683000066], [-86.60213042999999, 32.85854306900006], [-86.60245709399999, 32.859006527000076], [-86.60250322699994, 32.85907118100005]], [[-86.60164634399996, 32.85782151800004], [-86.60180508999997, 32.85807084500004], [-86.60213521799994, 32.85854923100004], [-86.60246188299999, 32.85901268900005], [-86.60250801599994, 32.859077343000024], [-86.60246188299999, 32.85901268900005], [-86.60213521799994, 32.85854923100004], [-86.60180508999997, 32.85807084500004], [-86.60164634399996, 32.85782151800004]]]",84,3755,2580
4695,40569,209.4,21,209.5,80,1,IN0000650000,70.0,4,2019,539,"[[[-86.60164155499996, 32.85781535600006], [-86.60180030099997, 32.858064683000066], [-86.60213042999999, 32.85854306900006], [-86.60245709399999, 32.859006527000076], [-86.60250322699994, 32.85907118100005]], [[-86.60164634399996, 32.85782151800004], [-86.60180508999997, 32.85807084500004], [-86.60213521799994, 32.85854923100004], [-86.60246188299999, 32.85901268900005], [-86.60250801599994, 32.859077343000024], [-86.60246188299999, 32.85901268900005], [-86.60213521799994, 32.85854923100004], [-86.60180508999997, 32.85807084500004], [-86.60164634399996, 32.85782151800004]]]",216,5039,505
4696,36038,209.4,21,209.5,63,0,IN0000650000,68.6411149825784,4,2020,396,"[[[-86.60164155499996, 32.85781535600006], [-86.60180030099997, 32.858064683000066], [-86.60213042999999, 32.85854306900006], [-86.60245709399999, 32.859006527000076], [-86.60250322699994, 32.85907118100005]], [[-86.60164634399996, 32.85782151800004], [-86.60180508999997, 32.85807084500004], [-86.60213521799994, 32.85854923100004], [-86.60246188299999, 32.85901268900005], [-86.60250801599994, 32.859077343000024], [-86.60246188299999, 32.85901268900005], [-86.60213521799994, 32.85854923100004], [-86.60180508999997, 32.85807084500004], [-86.60164634399996, 32.85782151800004]]]",211,4871,442
4697,42159,209.4,21,209.5,73,0,IN0000650000,70.0,4,2022,803,"[[[-86.60164155499996, 32.85781535600006], [-86.60180030099997, 32.858064683000066], [-86.60213042999999, 32.85854306900006], [-86.60245709399999, 32.859006527000076], [-86.60250322699994, 32.85907118100005]], [[-86.60164634399996, 32.85782151800004], [-86.60180508999997, 32.85807084500004], [-86.60213521799994, 32.85854923100004], [-86.60246188299999, 32.85901268900005], [-86.60250801599994, 32.859077343000024], [-86.60246188299999, 32.85901268900005], [-86.60213521799994, 32.85854923100004], [-86.60180508999997, 32.85807084500004], [-86.60164634399996, 32.85782151800004]]]",233,5375,479
4698,35482,209.5,21,209.6,79,0,IN0000650000,60.0,4,2013,1954,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",81,3558,1946
4699,36110,209.5,21,209.6,90,0,IN0000650000,60.0,4,2014,2166,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",82,3693,2145
4700,38620,209.5,21,209.6,94,1,IN0000650000,60.0,4,2015,2253,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",79,3533,2307
4701,40500,209.5,21,209.6,79,1,IN0000650000,70.0,4,2016,2283,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",79,3550,2381
4702,40950,209.5,21,209.6,37,0,IN0000650000,70.0,4,2017,2330,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",80,3596,2372
4703,42299,209.5,21,209.6,42,0,IN0000650000,70.0,4,2018,2619,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",84,3755,2580
4704,40569,209.5,21,209.6,44,1,IN0000650000,70.0,4,2019,539,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",216,5039,505
4705,36038,209.5,21,209.6,39,0,IN0000650000,68.6411149825784,4,2020,396,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",211,4871,442
4706,42159,209.5,21,209.6,43,0,IN0000650000,70.0,4,2022,803,"[[[-86.60250322699994, 32.85907118100005], [-86.60280486299996, 32.85949391500003], [-86.60307540199994, 32.85986172500003], [-86.60341132299999, 32.86030375800004]], [[-86.60250801599994, 32.859077343000024], [-86.60280965199996, 32.859500077000064], [-86.60308019099995, 32.859867887000064], [-86.60341611299998, 32.86030992000008], [-86.60308019099995, 32.859867887000064], [-86.60280965199996, 32.859500077000064], [-86.60250801599994, 32.859077343000024]]]",233,5375,479
4707,35482,209.6,21,209.7,62,1,IN0000650000,60.0,4,2013,1954,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",81,3558,1946
4708,36110,209.6,21,209.7,53,0,IN0000650000,60.0,4,2014,2166,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",82,3693,2145
4709,38620,209.6,21,209.7,67,1,IN0000650000,60.0,4,2015,2253,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",79,3533,2307
4710,40500,209.6,21,209.7,56,1,IN0000650000,70.0,4,2016,2283,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",79,3550,2381
4711,40950,209.6,21,209.7,30,0,IN0000650000,70.0,4,2017,2330,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",80,3596,2372
4712,42299,209.6,21,209.7,35,0,IN0000650000,70.0,4,2018,2619,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",84,3755,2580
4713,40569,209.6,21,209.7,42,0,IN0000650000,70.0,4,2019,539,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",216,5039,505
4714,36038,209.6,21,209.7,48,0,IN0000650000,68.6411149825784,4,2020,396,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",211,4871,442
4715,42159,209.6,21,209.7,40,0,IN0000650000,70.0,4,2022,803,"[[[-86.60341132299999, 32.86030375800004], [-86.60345493699998, 32.86036114900003], [-86.60377123499995, 32.86077385200008], [-86.60425280999993, 32.86138099500005], [-86.60435684199996, 32.861516237000046]], [[-86.60341611299998, 32.86030992000008], [-86.60345972699997, 32.86036731100006], [-86.60377602399996, 32.860780014000056], [-86.60425759999998, 32.861387157000024], [-86.60436163199995, 32.86152240000007], [-86.60425759999998, 32.861387157000024], [-86.60377602399996, 32.860780014000056], [-86.60345972699997, 32.86036731100006], [-86.60341611299998, 32.86030992000008]]]",233,5375,479
4716,35482,209.7,21,209.8,57,0,IN0000650000,60.0,4,2013,1954,"[[[-86.60435684199996, 32.861516237000046], [-86.60475891199997, 32.86203893100003], [-86.60522994899998, 32.86263410400005], [-86.60530238099994, 32.862729399000045]], [[-86.60436163199995, 32.86152240000007], [-86.60476370199996, 32.86204509400005], [-86.60523473899997, 32.86264026600003], [-86.60530717099994, 32.86273556100008], [-86.60523473899997, 32.86264026600003], [-86.60476370199996, 32.86204509400005], [-86.60436163199995, 32.86152240000007]]]",81,3558,1946
4717,36110,209.7,21,209.8,67,1,IN0000650000,60.0,4,2014,2166,"[[[-86.60435684199996, 32.861516237000046], [-86.60475891199997, 32.86203893100003], [-86.60522994899998, 32.86263410400005], [-86.60530238099994, 32.862729399000045]], [[-86.60436163199995, 32.86152240000007], [-86.60476370199996, 32.86204509400005], [-86.60523473899997, 32.86264026600003], [-86.60530717099994, 32.86273556100008], [-86.60523473899997, 32.86264026600003], [-86.60476370199996, 32.86204509400005], [-86.60436163199995, 32.86152240000007]]]",82,3693,2145
4718,38620,209.7,21,209.8,49,0,IN0000650000,60.0,4,2015,2253,"[[[-86.60435684199996, 32.861516237000046], [-86.60475891199997, 32.86203893100003], [-86.60522994899998, 32.86263410400005], [-86.60530238099994, 32.862729399000045]], [[-86.60436163199995, 32.86152240000007], [-86.60476370199996, 32.86204509400005], [-86.60523473899997, 32.86264026600003], [-86.60530717099994, 32.86273556100008], [-86.60523473899997, 32.86264026600003], [-86.60476370199996, 32.86204509400005], [-86.60436163199995, 32.86152240000007]]]",79,3533,2307
4719,40500,209.7,21,209.8,58,1,IN0000650000,70.0,4,2016,2283,"[[[-86.60435684199996, 32.861516237000046], [-86.60475891199997, 32.86203893100003], [-86.60522994899998, 32.86263410400005], [-86.60530238099994, 32.862729399000045]], [[-86.60436163199995, 32.86152240000007], [-86.60476370199996, 32.86204509400005], [-86.60523473899997, 32.86264026600003], [-86.60530717099994, 32.86273556100008], [-86.60523473899997, 32.86264026600003], [-86.60476370199996, 32.86204509400005], [-86.60436163199995, 32.86152240000007]]]",79,3550,2381
